refund_id,refund_key,order_id,refund_date,refund_date_if_day_first,refund_date_if_month_first,refund_amount_ngn,reason,processed_by,dq_flags
RF-90318,RF-90318-1,ORD519371,2024-11-09,Not applicable,Not applicable,4300.0,Late delivery,Support,"refund_id_shared_with_other_refunds,refund_date_format_resolved_by_refund_window,amount_written_as_negative"
RF-90318,RF-90318-2,ORD518497,2024-11-15,Not applicable,Not applicable,2800.0,Damaged,Ops,refund_id_shared_with_other_refunds
RF-90339,RF-90339,ORD519371,2024-11-20,Not applicable,Not applicable,66200.0,Changed mind,Support,No issues
RF-90343,RF-90343,ORD516337,2024-07-19,Not applicable,Not applicable,21450.0,Damaged,Support,amount_written_as_negative
RF-90388,RF-90388,ORD521684,2025-01-07,Not applicable,Not applicable,10950.0,Changed mind,Ops,amount_written_as_negative
RF-90458,RF-90458-1,ORD528974,2025-07-09,Not applicable,Not applicable,12000.0,Changed mind,Support,"refund_id_shared_with_other_refunds,refund_date_format_resolved_by_refund_window"
RF-90458,RF-90458-2,ORD518505,2024-10-30,Not applicable,Not applicable,60500.0,Changed mind,Auto,refund_id_shared_with_other_refunds
RF-90460,RF-90460,ORD524994,2025-04-22,Not applicable,Not applicable,132300.0,Damaged,Auto,amount_written_as_negative
RF-90464,RF-90464,ORD522457,2025-01-22,Not applicable,Not applicable,72800.0,Duplicate order,Support,amount_written_as_negative
RF-90469,RF-90469,ORD516158,2024-08-07,Not applicable,Not applicable,5100.0,Changed mind,Ops,refund_date_format_resolved_by_refund_window
RF-90479,RF-90479,ORD523757,2025-02-25,Not applicable,Not applicable,52000.0,Changed mind,Support,No issues
RF-90491,RF-90491,ORD501054,2023-03-28,Not applicable,Not applicable,45800.0,Wrong size,Support,amount_written_as_negative
RF-90497,RF-90497,ORD512949,2024-04-28,Not applicable,Not applicable,53500.0,Duplicate order,Auto,No issues
RF-90500,RF-90500,ORD501315,2023-03-03,Not applicable,Not applicable,4200.0,Changed mind,Support,amount_written_as_negative
RF-90504,RF-90504,ORD515147,2024-06-26,Not applicable,Not applicable,6000.0,Damaged,Support,No issues
RF-90531,RF-90531,ORD516291,2024-08-29,Not applicable,Not applicable,68400.0,Wrong size,Unknown,No issues
RF-90563,RF-90563,ORD519849,2024-12-01,Not applicable,Not applicable,5400.0,Wrong size,Support,amount_written_as_negative
RF-90569,RF-90569,ORD511370,2024-02-22,Not applicable,Not applicable,115500.0,Unknown,Support,amount_written_as_negative
RF-90576,RF-90576,ORD521734,2025-01-26,Not applicable,Not applicable,50200.0,Late delivery,Ops,amount_written_as_negative
RF-90579,RF-90579,ORD516779,2024-08-27,Not applicable,Not applicable,9800.0,Late delivery,Unknown,amount_written_as_negative
RF-90591,RF-90591,ORD513693,2024-05-20,Not applicable,Not applicable,21400.0,Damaged,Ops,No issues
RF-90611,RF-90611,ORD528140,2025-06-08,Not applicable,Not applicable,71700.0,Damaged,Support,refund_date_format_resolved_by_refund_window
RF-90613,RF-90613,ORD505236,2023-08-16,Not applicable,Not applicable,4800.0,Late delivery,Support,No issues
RF-90618,RF-90618,ORD507166,2023-11-21,Not applicable,Not applicable,8400.0,Changed mind,Unknown,No issues
RF-90625,RF-90625,ORD523896,2025-03-21,Not applicable,Not applicable,5500.0,Changed mind,Support,amount_written_as_negative
RF-90637,RF-90637,ORD519555,2024-11-24,Not applicable,Not applicable,29600.0,Late delivery,Support,amount_written_as_negative
RF-90664,RF-90664,ORD522127,2025-01-20,Not applicable,Not applicable,67600.0,Damaged,Support,No issues
RF-90696,RF-90696,ORD516896,2024-09-18,Not applicable,Not applicable,32450.0,Damaged,Ops,No issues
RF-90703,RF-90703,ORD523939,2025-03-23,Not applicable,Not applicable,14000.0,Unknown,Auto,No issues
RF-90742,RF-90742,ORD512336,2024-04-23,Not applicable,Not applicable,15700.0,Late delivery,Support,No issues
RF-90745,RF-90745,ORD526180,2025-05-18,Not applicable,Not applicable,24800.0,Late delivery,Support,amount_written_as_negative
RF-90766,RF-90766,ORD504305,2023-07-25,Not applicable,Not applicable,13000.0,Duplicate order,Support,No issues
RF-90771,RF-90771,ORD520887,2025-01-09,Not applicable,Not applicable,5500.0,Changed mind,Support,amount_written_as_negative
RF-90785,RF-90785,ORD515295,2024-08-01,Not applicable,Not applicable,4700.0,Not as pictured,Auto,amount_written_as_negative
RF-90794,RF-90794,ORD513891,2024-05-16,Not applicable,Not applicable,6300.0,Changed mind,Support,No issues
RF-90803,RF-90803-1,ORD501163,2023-03-12,Not applicable,Not applicable,48000.0,Damaged,Ops,"refund_id_shared_with_other_refunds,refund_date_format_resolved_by_refund_window"
RF-90803,RF-90803-2,ORD505949,2023-09-18,Not applicable,Not applicable,106500.0,Wrong size,Unknown,"refund_id_shared_with_other_refunds,amount_written_as_negative"
RF-90807,RF-90807-1,ORD503566,2023-06-26,Not applicable,Not applicable,2750.0,Wrong size,Unknown,refund_id_shared_with_other_refunds
RF-90807,RF-90807-2,ORD517058,2024-08-29,Not applicable,Not applicable,28250.0,Duplicate order,Support,"refund_id_shared_with_other_refunds,amount_written_as_negative"
RF-90808,RF-90808,ORD515884,2024-07-09,Not applicable,Not applicable,107800.0,Changed mind,Ops,amount_written_as_negative
RF-90812,RF-90812,ORD510699,2024-02-01,Not applicable,Not applicable,115000.0,Not as pictured,Auto,No issues
RF-90838,RF-90838,ORD509326,2024-01-03,Not applicable,Not applicable,11600.0,Wrong size,Ops,refund_date_format_resolved_by_refund_window
RF-90847,RF-90847,ORD518144,2024-10-26,Not applicable,Not applicable,62700.0,Damaged,Unknown,amount_written_as_negative
RF-90848,RF-90848,ORD524156,2025-03-03,Not applicable,Not applicable,305400.0,Late delivery,Unknown,amount_written_as_negative
RF-90851,RF-90851,ORD506938,2023-10-31,Not applicable,Not applicable,22700.0,Duplicate order,Unknown,No issues
RF-90852,RF-90852,ORD502903,2023-06-06,Not applicable,Not applicable,8250.0,Unknown,Unknown,No issues
RF-90853,RF-90853-1,ORD524388,2025-03-21,Not applicable,Not applicable,57900.0,Unknown,Unknown,refund_id_shared_with_other_refunds
RF-90853,RF-90853-2,ORD504130,2023-06-28,Not applicable,Not applicable,14100.0,Damaged,Auto,refund_id_shared_with_other_refunds
RF-90871,RF-90871,ORD506584,2023-10-02,Not applicable,Not applicable,12700.0,Damaged,Unknown,"refund_date_format_resolved_by_refund_window,amount_written_as_negative"
RF-90891,RF-90891,ORD519371,2024-11-08,Not applicable,Not applicable,1400.0,Changed mind,Ops,amount_written_as_negative
RF-90907,RF-90907,ORD507945,2023-11-16,Not applicable,Not applicable,27600.0,Unknown,Unknown,amount_written_as_negative
RF-90922,RF-90922,ORD519629,2024-12-13,Not applicable,Not applicable,5000.0,Changed mind,Ops,No issues
RF-90981,RF-90981,ORD512079,2024-03-18,Not applicable,Not applicable,12500.0,Wrong size,Support,No issues
RF-90985,RF-90985,ORD509734,2024-01-12,Not applicable,Not applicable,7850.0,Damaged,Auto,amount_written_as_negative
RF-90997,RF-90997,ORD510094,2024-01-20,Not applicable,Not applicable,5300.0,Late delivery,Ops,No issues
RF-91001,RF-91001,ORD517882,2024-09-24,Not applicable,Not applicable,2450.0,Unknown,Support,amount_written_as_negative
RF-91002,RF-91002,ORD504077,2023-07-08,Not applicable,Not applicable,35800.0,Damaged,Support,No issues
RF-91013,RF-91013,ORD524516,2025-03-08,Not applicable,Not applicable,58500.0,Changed mind,Support,amount_written_as_negative
RF-91026,RF-91026,ORD527473,2025-06-23,Not applicable,Not applicable,3100.0,Not as pictured,Support,No issues
RF-91029,RF-91029,ORD521425,2025-01-06,Not applicable,Not applicable,0.0,Wrong size,Unknown,refund_date_format_resolved_by_refund_window
RF-91039,RF-91039,ORD500827,2023-02-08,Not applicable,Not applicable,0.0,Damaged,Support,No issues
RF-91041,RF-91041,ORD510560,2024-01-31,Not applicable,Not applicable,40100.0,Wrong size,Unknown,amount_written_as_negative
RF-91048,RF-91048,ORD525692,2025-04-08,Not applicable,Not applicable,46000.0,Late delivery,Support,No issues
RF-91069,RF-91069,ORD520788,2024-12-21,Not applicable,Not applicable,27000.0,Wrong size,Unknown,No issues
RF-91086,RF-91086,ORD509052,2023-12-21,Not applicable,Not applicable,39700.0,Late delivery,Support,No issues
RF-91089,RF-91089,ORD517191,2024-09-21,Not applicable,Not applicable,8550.0,Wrong size,Unknown,amount_written_as_negative
RF-91094,RF-91094,ORD516595,2024-08-29,Not applicable,Not applicable,178800.0,Unknown,Auto,amount_written_as_negative
RF-91105,RF-91105,ORD502483,2023-05-25,Not applicable,Not applicable,5950.0,Not as pictured,Ops,No issues
RF-91111,RF-91111,ORD513046,2024-04-15,Not applicable,Not applicable,32800.0,Wrong size,Support,No issues
RF-91115,RF-91115,ORD523762,2025-03-20,Not applicable,Not applicable,132000.0,Changed mind,Support,No issues
RF-91117,RF-91117,ORD527677,2025-07-05,Not applicable,Not applicable,14000.0,Damaged,Ops,No issues
RF-91145,RF-91145,ORD523816,2025-03-14,Not applicable,Not applicable,60100.0,Wrong size,Support,amount_written_as_negative
RF-91147,RF-91147,ORD509625,2024-01-08,Not applicable,Not applicable,8000.0,Wrong size,Ops,No issues
RF-91149,RF-91149,ORD526957,2025-05-19,Not applicable,Not applicable,24400.0,Wrong size,Unknown,No issues
RF-91161,RF-91161,ORD505549,2023-09-28,Not applicable,Not applicable,14900.0,Not as pictured,Ops,No issues
RF-91168,RF-91168,ORD528657,2025-07-07,Not applicable,Not applicable,30100.0,Changed mind,Auto,amount_written_as_negative
RF-91173,RF-91173,ORD519695,2024-12-18,Not applicable,Not applicable,5400.0,Late delivery,Ops,amount_written_as_negative
RF-91191,RF-91191,ORD526629,2025-05-20,Not applicable,Not applicable,6600.0,Damaged,Support,No issues
RF-91194,RF-91194,ORD504725,2023-07-27,Not applicable,Not applicable,107200.0,Late delivery,Unknown,amount_written_as_negative
RF-91219,RF-91219,ORD506523,2023-10-10,Not applicable,Not applicable,109000.0,Duplicate order,Auto,amount_written_as_negative
RF-91227,RF-91227-1,ORD511156,2024-03-05,Not applicable,Not applicable,42300.0,Late delivery,Ops,refund_id_shared_with_other_refunds
RF-91227,RF-91227-2,ORD514738,2024-05-31,Not applicable,Not applicable,25600.0,Late delivery,Unknown,"refund_id_shared_with_other_refunds,amount_written_as_negative"
RF-91227,RF-91227-3,ORD523794,2025-02-19,Not applicable,Not applicable,66000.0,Changed mind,Ops,refund_id_shared_with_other_refunds
RF-91233,RF-91233,ORD510614,2024-01-30,Not applicable,Not applicable,83700.0,Unknown,Unknown,No issues
RF-91242,RF-91242,ORD514376,2024-06-16,Not applicable,Not applicable,7350.0,Not as pictured,Ops,No issues
RF-91256,RF-91256,ORD507882,2023-12-08,Not applicable,Not applicable,7500.0,Damaged,Ops,"refund_date_format_resolved_by_refund_window,amount_written_as_negative"
RF-91259,RF-91259,ORD520619,2025-01-03,Not applicable,Not applicable,35200.0,Wrong size,Support,refund_date_format_resolved_by_refund_window
RF-91270,RF-91270,ORD525222,2025-04-05,Not applicable,Not applicable,31800.0,Wrong size,Support,amount_written_as_negative
RF-91272,RF-91272-1,ORD503278,2023-06-19,Not applicable,Not applicable,14700.0,Wrong size,Support,refund_id_shared_with_other_refunds
RF-91272,RF-91272-2,ORD504381,2023-08-05,Not applicable,Not applicable,4100.0,Late delivery,Support,"refund_id_shared_with_other_refunds,refund_date_format_resolved_by_refund_window,amount_written_as_negative"
RF-91330,RF-91330,ORD511474,2024-03-27,Not applicable,Not applicable,64800.0,Damaged,Unknown,No issues
RF-91342,RF-91342,ORD523578,2025-02-15,Not applicable,Not applicable,131000.0,Damaged,Unknown,No issues
RF-91351,RF-91351,ORD516819,2024-09-15,Not applicable,Not applicable,123200.0,Late delivery,Support,amount_written_as_negative
RF-91356,RF-91356,ORD500467,2023-01-26,Not applicable,Not applicable,3300.0,Wrong size,Ops,No issues
RF-91385,RF-91385-1,ORD518787,2024-10-22,Not applicable,Not applicable,5400.0,Late delivery,Unknown,refund_id_shared_with_other_refunds
RF-91385,RF-91385-2,ORD503712,2023-07-15,Not applicable,Not applicable,21600.0,Changed mind,Support,"refund_id_shared_with_other_refunds,amount_written_as_negative"
RF-91386,RF-91386,ORD505091,2023-08-28,Not applicable,Not applicable,4000.0,Damaged,Support,No issues
RF-91401,RF-91401-1,ORD521724,2025-01-11,Not applicable,Not applicable,74500.0,Duplicate order,Unknown,"refund_id_shared_with_other_refunds,refund_date_format_resolved_by_refund_window,amount_written_as_negative"
RF-91401,RF-91401-2,ORD513565,2024-04-27,Not applicable,Not applicable,8000.0,Changed mind,Support,refund_id_shared_with_other_refunds
RF-91427,RF-91427,ORD507814,2023-11-20,Not applicable,Not applicable,46400.0,Changed mind,Ops,No issues
RF-91439,RF-91439,ORD504894,2023-08-22,Not applicable,Not applicable,5200.0,Duplicate order,Support,amount_written_as_negative
RF-91459,RF-91459,ORD518082,2024-10-06,Not applicable,Not applicable,8400.0,Changed mind,Auto,refund_date_format_resolved_by_refund_window
RF-91461,RF-91461,ORD526520,2025-05-02,Not applicable,Not applicable,16500.0,Changed mind,Ops,No issues
RF-91462,RF-91462-1,ORD517603,2024-10-10,Not applicable,Not applicable,21200.0,Changed mind,Ops,refund_id_shared_with_other_refunds
RF-91462,RF-91462-2,ORD523499,2025-03-03,Not applicable,Not applicable,25000.0,Changed mind,Support,refund_id_shared_with_other_refunds
RF-91470,RF-91470,ORD517049,2024-09-20,Not applicable,Not applicable,59300.0,Unknown,Ops,amount_written_as_negative
RF-91480,RF-91480,ORD525976,2025-05-13,Not applicable,Not applicable,15800.0,Wrong size,Support,amount_written_as_negative
RF-91489,RF-91489,ORD514831,2024-06-08,Not applicable,Not applicable,17700.0,Duplicate order,Ops,refund_date_format_resolved_by_refund_window
RF-91503,RF-91503,ORD527396,2025-06-16,Not applicable,Not applicable,157200.0,Unknown,Auto,No issues
RF-91515,RF-91515,ORD510267,2024-02-08,Not applicable,Not applicable,5400.0,Wrong size,Support,refund_date_format_resolved_by_refund_window
RF-91517,RF-91517,ORD529036,2025-07-14,Not applicable,Not applicable,2850.0,Damaged,Auto,amount_written_as_negative
RF-91529,RF-91529,ORD500371,2023-02-26,Not applicable,Not applicable,5300.0,Not as pictured,Support,amount_written_as_negative
RF-91544,RF-91544,ORD512445,2024-04-04,Not applicable,Not applicable,14400.0,Wrong size,Ops,amount_written_as_negative
RF-91545,RF-91545,ORD510360,2024-01-14,Not applicable,Not applicable,18300.0,Not as pictured,Support,No issues
RF-91550,RF-91550,ORD508362,2023-11-25,Not applicable,Not applicable,8400.0,Unknown,Auto,amount_written_as_negative
RF-91553,RF-91553,ORD502811,2023-06-07,Not applicable,Not applicable,37000.0,Wrong size,Support,"refund_date_format_resolved_by_refund_window,amount_written_as_negative"
RF-91585,RF-91585,ORD521587,2025-01-02,Not applicable,Not applicable,28400.0,Damaged,Unknown,refund_date_format_resolved_by_refund_window
RF-91602,RF-91602,ORD505350,2023-08-11,Not applicable,Not applicable,13300.0,Unknown,Auto,"refund_date_format_resolved_by_refund_window,amount_written_as_negative,refund_exceeds_order_value"
RF-91607,RF-91607,ORD514675,2024-06-25,Not applicable,Not applicable,273500.0,Late delivery,Auto,No issues
RF-91611,RF-91611,ORD500808,2023-02-28,Not applicable,Not applicable,6800.0,Damaged,Ops,amount_written_as_negative
RF-91630,RF-91630,ORD508919,2023-12-08,Not applicable,Not applicable,17200.0,Changed mind,Unknown,refund_date_format_resolved_by_refund_window
RF-91649,RF-91649,ORD511076,2024-03-03,Not applicable,Not applicable,8700.0,Wrong size,Unknown,No issues
RF-91659,RF-91659,ORD528315,2025-07-10,Not applicable,Not applicable,35850.0,Not as pictured,Support,No issues
RF-91665,RF-91665,ORD506190,2023-09-27,Not applicable,Not applicable,7350.0,Wrong size,Support,No issues
RF-91672,RF-91672,ORD519755,2024-12-17,Not applicable,Not applicable,26100.0,Duplicate order,Support,No issues
RF-91677,RF-91677,ORD520310,2024-12-29,Not applicable,Not applicable,23000.0,Damaged,Unknown,No issues
RF-91689,RF-91689,ORD525535,2025-04-17,Not applicable,Not applicable,2900.0,Unknown,Support,amount_written_as_negative
RF-91694,RF-91694,ORD516633,2024-09-13,Not applicable,Not applicable,21000.0,Changed mind,Unknown,amount_written_as_negative
RF-91705,RF-91705,ORD516651,2024-08-30,Not applicable,Not applicable,86600.0,Late delivery,Unknown,amount_written_as_negative
RF-91708,RF-91708,ORD523436,2025-02-01,Not applicable,Not applicable,10300.0,Wrong size,Support,No issues
RF-91709,RF-91709,ORD518974,2024-11-09,Not applicable,Not applicable,14900.0,Duplicate order,Support,amount_written_as_negative
RF-91711,RF-91711,ORD501679,2023-03-27,Not applicable,Not applicable,6250.0,Changed mind,Unknown,amount_written_as_negative
RF-91728,RF-91728,ORD505271,2023-08-29,Not applicable,Not applicable,4200.0,Duplicate order,Auto,amount_written_as_negative
RF-91748,RF-91748,ORD510675,2024-02-16,Not applicable,Not applicable,167400.0,Damaged,Ops,amount_written_as_negative
RF-91769,RF-91769,ORD510117,2024-01-12,Not applicable,Not applicable,3800.0,Damaged,Ops,refund_date_format_resolved_by_refund_window
RF-91770,RF-91770,ORD528196,2025-06-27,Not applicable,Not applicable,2800.0,Changed mind,Auto,No issues
RF-91796,RF-91796,ORD506883,2023-11-17,Not applicable,Not applicable,8300.0,Wrong size,Ops,amount_written_as_negative
RF-91799,RF-91799,ORD506697,2023-10-07,Not applicable,Not applicable,2700.0,Changed mind,Auto,amount_written_as_negative
RF-91814,RF-91814,ORD523656,2025-03-02,Not applicable,Not applicable,36800.0,Damaged,Support,amount_written_as_negative
RF-91815,RF-91815,ORD528305,2025-06-23,Not applicable,Not applicable,23950.0,Not as pictured,Support,No issues
RF-91824,RF-91824,ORD514205,2024-05-26,Not applicable,Not applicable,52700.0,Unknown,Auto,No issues
RF-91837,RF-91837,ORD522366,2025-01-03,Not applicable,Not applicable,15100.0,Not as pictured,Ops,No issues
RF-91840,RF-91840,ORD519866,2024-12-02,Not applicable,Not applicable,9350.0,Damaged,Unknown,amount_written_as_negative
RF-91849,RF-91849,ORD502533,2023-04-19,Not applicable,Not applicable,4400.0,Duplicate order,Support,amount_written_as_negative
RF-91869,RF-91869,ORD505460,2023-08-16,Not applicable,Not applicable,14500.0,Wrong size,Ops,No issues
